,date,content
3820,2021-05-04 17:39:14+00:00,@HaramiParindey 1 dollar
3821,2021-05-04 17:39:14+00:00,@uthoclasslo Apk liy bnda dhondh rha hon apki matching ka😅
3822,2021-05-04 17:39:14+00:00,"@fullsunkr_twt Ayu lirik aku
Biar aku beli koin webtoon 😭"
3823,2021-05-04 17:39:14+00:00,@Promilasinghs @aajtak ये लग बिके हुए है
3824,2021-05-04 17:39:14+00:00,@Zai_nab76 Beshaq
3825,2021-05-04 17:39:14+00:00,"#झुंझुनूं
प्रवासी उद्यमी आरके झुंझुनूंवाला को दी श्रद्धांजलि
जूथालाल एजुकेशन सोसायटी के थे अध्यक्ष
सोयासटी के अंतर्गत संचालित है कई संस्थाएं
पूर्व छात्र परिषद ने दी श्रद्धांजलि
#jhunjhunu #झुंझुनू #jhunjhnu #jhunjhunuupdate"
3826,2021-05-04 17:39:14+00:00,"@nidhitripathi92 आज बंगाल में बीजेपी कार्यकर्ता अभिमन्यु की तरह कौरवों से घिरा है लेकिन उन्हें इतिहास याद रखना होगा कि बल किसी जागीर नही और इतिहास गवाह है जीत हमेशा धर्म, सत्य और नेकी की होती है और वो बंगाल में होके रहेगी जल्द ही इन नरपिशाचों का अंत होगा।जय श्री राम🙏"
3827,2021-05-04 17:39:14+00:00,@arsetweets Me in soay huay logon ka achar dalon
3828,2021-05-04 17:39:13+00:00,"Please send this to as many people. This link is really helpful for #CovidSOS

https://t.co/RRoiRzkBBu

It picks up and curates  latest info from twitter...it's developed by an Intel employee..

Once you select your category and type in your City, it pulls information in seconds."
3829,2021-05-04 17:39:13+00:00,@apkii_phopho 😂😂
3830,2021-05-04 17:39:13+00:00,@ptihaterr @MalikQousain @OfficialDGISPR @ImranKhanPTI @PakPMO  would you like answer?? How far you need to go to protect France? Is it blasphemy even an issue for you??
3831,2021-05-04 17:39:13+00:00,"Beds delhi
[Verified 4/05✅]
•Tripathi Hospital,Noida O2 beds:- 9711621081
•ICU delhi- 9654535285
•ICU Rohini- 9310586617 
•O2 beds(only for 90+ lvl)- 06398377083
•O2 bed gurudwara- 9810029000
•O2 bed Max smart hspt,saket - 01171212121
•O2 beds CWG covid centre- 9310080537"
3832,2021-05-04 17:39:13+00:00,@errorcoz Haha nhi bhoot hun 😂
3833,2021-05-04 17:39:13+00:00,@taureeaans patok pala ku dong
3834,2021-05-04 17:39:13+00:00,@palakb1205 17 ki h beti😚
3835,2021-05-04 17:39:13+00:00,"مولا علی۴ کا قتل عدالت کا قتل تھا
انصاف یہ ہے نفسِ رسالت کا قتل تھا"
3836,2021-05-04 17:39:13+00:00,@LuvDatta_INC @hamdansayedinc Take care Insha Allah soon she will be alright
3837,2021-05-04 17:39:13+00:00,#BengalBurning #TMCTerror https://t.co/bW512OX1XM
3838,2021-05-04 17:39:13+00:00,"Please share this dashboard for countrywide Resources availability on real time basis across India. It could help someone, as every life saved, is one family less in distress!🙏🏽🇮🇳

https://t.co/0EmDUijfAf https://t.co/Z5FUSmJeOM"
3839,2021-05-04 17:39:13+00:00,Obviously #TanerÖlmez  no doubt all others are good players at their places but Taner when we see him as #AliVefa it's not look alike he is playing this role it's look so real that İ forget it's just act/drama it's look as he is the same person whom are with autism #MucizeDoktor https://t.co/hN1rLK7PTK
3840,2021-05-04 17:39:13+00:00,"@AmanChopra_ निर्देश:- भाजपा के सपोर्टर और कार्यकर्ता अपना जीवन बीमा कराकर ही भाजपा का झंडा अपने हाथ में उठाए क्युकी आप को अगर कुछ हो गया तो यही भाजपा आपके मरने पे शोक नहीं मनाएगी ऐसे ही चुप बैठी रहेगी।
एक तुक्ष से व्यक्ति द्वारा सपोर्टर और कार्यकर्ता के हित मे जारी।🙏🙏"
3841,2021-05-04 17:39:13+00:00,"@mguindore A31. 2016
 #MGUIPLContest2021 #HarGharKiRasoiKiShaan

Join friends
 @AartiPareek6 
 @RubyAga9339
 @nekkantitsayz 
 @omparak44297187 
 @Schaden49051731 
 @Naran__Loh 
 @desichipakli
@cherryvansh 
@jayshreemehta83"
3842,2021-05-04 17:39:13+00:00,@JyotiSharma___ नही🤣🤣🤣🤣😁😁😁
3843,2021-05-04 17:39:13+00:00,@Naseeruddin_sah @ShayarImran_Fan @Muqadda22755649
3844,2021-05-04 17:39:13+00:00,@IBrownBio 😂🤣😹 https://t.co/sL6JurL7yk
3845,2021-05-04 17:39:12+00:00,"میں جوان بیٹی کو پناہ گاہ میں سلانے کیلئے لے جاﺅں کیا؟
بزگ شہری کی وزیراعظم عمران خان سے التجاہ

ویڈیو لنک:-- https://t.co/sQxrgd842m

#PNN #PNNNEWS #Badlo #HassanHashmi @hassaanhashmii  #ImranKhan  #PTI https://t.co/As0J6vi1GM"
3846,2021-05-04 17:39:12+00:00,@strwberrifairy 😳😳
3847,2021-05-04 17:39:12+00:00,"महोदय, आप पुन: अवगत हो कि नवोदय विद्यालय समिति की जल्दबाजी की स्थानांतरण पॉलिसी की आप द्वारा अपने अधीनस्थ से जांच करवा कर सभी के साथ न्याय करवाने"
3848,2021-05-04 17:39:12+00:00,@RahulGandhi इसको भी देख ले https://t.co/JNlJDq1laY
3849,2021-05-04 17:39:12+00:00,@Aayushii01 pta nahi kisi ne send kia ki apna parichay kardo😂
3850,2021-05-04 17:39:12+00:00,"यता रोटी नपाएर मरिरहेछ एउटा जीवन
सरकार तिमी पिठोले मैदान रङ्ग्याउदैछौ
गरीबीले च्यातिएको झुत्रो शरीर बाकि थियो
अझै छोडेको छैनौ त्यहि आङ नङ्ग्याउदैछौ"
3851,2021-05-04 17:39:12+00:00,#TheBadBatch https://t.co/kBzdKX1GR1
3852,2021-05-04 17:39:12+00:00,"یہ ملک قیادت کی صلاحیتوں سے عاری بیورو کریسی کے ہاتھوں یرغمال بن چکا ہے۔
#بیوروکریٹس_عوام_کے_نوکر"
3853,2021-05-04 17:39:12+00:00,@HamidMirPAK Yes
3854,2021-05-04 17:39:12+00:00,"@Azharbilal7 @Talat_guardian او بھائی!
کب کہا میں نے کہ مرغی سستی ہے؟
گنتی کی چند بوٹیاں اور وہ بھی بی 380 میں۔
میں نے سبزیوں کی قیمت پر کمنٹ کیا تھا۔
اوپر والی ٹویٹس پڑھ لو ایک بار دھیان سے۔
🙏"
3855,2021-05-04 17:39:11+00:00,@AliAmja66238007 🥲🥲
3856,2021-05-04 17:39:11+00:00,@Asad_Umar @CNN Thx for allowing Yaum e Ali processions - do n t show these things act prudently - every body knows what is happening in India
3857,2021-05-04 17:39:11+00:00,#RestoreKangana
3858,2021-05-04 17:39:11+00:00,@EkBilangChota 🤣
3859,2021-05-04 17:39:11+00:00,Pata nai main konsay Multan mein hu jahan thundershowers kinmin huay aur chaltay banay https://t.co/L8mEArbLrZ
3860,2021-05-04 17:39:11+00:00,@siyaagrawal18 Vaah kya edit hai 😹
3861,2021-05-04 17:39:11+00:00,@pankajub @narendramodi @yadavakhilesh @brijeshsingnews @meevkt @sengarlive घड़ा तो भरता ही है। पहले उन्होंने भरा अब इन्होंने। पिसे नागरिक।
3862,2021-05-04 17:39:11+00:00,@divinedre11 60+15
3863,2021-05-04 17:39:11+00:00,@VijaylaxmiMoha1 कवियत्री-poetess.
3864,2021-05-04 17:39:11+00:00,"@CoinSwitchKuber I can't understand whenever the prices of coin falls you don't allow your users to deposit money or buy coins.
This is really really horrible service on your part..
Sent you mail that my money was not credited yet got no reply from your side"
3865,2021-05-04 17:39:11+00:00,"Himachal में Corona Death ने बनाया नया रिकॉर्ड | CM Jairam Thakur| 
#coronainhimachal #himachalcovid-19 #coronadeath #shimla #himachallatestnews #himachalbreakingnews #kangra   #coronahotspotarea #cmjairamthakur #inchimachal 

https://t.co/NFd45p926C via @YouTube"
3866,2021-05-04 17:39:11+00:00,@irfanrayeen_786 https://t.co/pOOgtld2v5
3867,2021-05-04 17:39:11+00:00,fr fr https://t.co/PuTRr7Ac4N
3868,2021-05-04 17:39:11+00:00,@VashuPatel20 @AvantikA_2 @Angelic_Duggu @An_Unknowngirl Thanks 🙌🏻
3869,2021-05-04 17:39:11+00:00,"गरीब होना भी इस ज़माने में पाप है कोई नही सुनता। मेरठ मेडिकल कॉलेज में एक गरीब आदमी अपनी बीमार पत्नी के इलाज के लेकर गिड़गिड़ा रहा है लेकिन गरीबों की कौन सुनता है।
#ModisCrimeAgainstIndia https://t.co/3ITJK8lN7i"
3870,2021-05-04 17:39:11+00:00,@ibhumihar_queen सब मोह माया है
3871,2021-05-04 17:39:11+00:00,@RAKALODHI11 @arnab_Goswami66 @BJP4India SHAME ON BJP
3872,2021-05-04 17:39:11+00:00,give us SAGs and save our future #AntiStudentPTI
3873,2021-05-04 17:39:11+00:00,@barbiegirlsofia 10❤️🌸
3874,2021-05-04 17:39:11+00:00,@HooriaJadoon 👌👌👌
3875,2021-05-04 17:39:11+00:00,"@RotiKholDeyo @Aaankhainteriii @khubsuratkhatun NANA GAYE DELHI
DELHI SE LAYE BILLI
BILLI NE DIYE BACHAY
ALLAH MIAN SACHAY
SACHAY SACHAY JAYENGE
BHAIYYA KI DULHAN LAYENGE
agay racist hojata hai"
3876,2021-05-04 17:39:10+00:00,@PMOIndia  @rashtrapatibhvn  @JPNadda  @AmitShah  @Tejasvi_Surya  @p_sahibsingh https://t.co/hL3AdtP2d6
3877,2021-05-04 17:39:10+00:00,@aghaqistan @godngoals !!
3878,2021-05-04 17:39:10+00:00,"@Yanki_Banna भैया जी बोल दिया जाय की आप चले जाओ तो केसा रहे 
भावना भैया भावना"
3879,2021-05-04 17:39:10+00:00,Sir tusi jo v bolde ho dil to bolde ho .modi vaagu mann ki baat mann vich hi nai rakhde ..te jo v bolde ho sach bolde ho ..am your bigg fan for you true talk and sport the all pure peoples.thax alot sir zindgi vich ik vaar tuhanu jrur milna chadi haa you are my motivation guru🙏 https://t.co/JrThWyOLv3
3880,2021-05-04 17:39:10+00:00,@Gande_labz Gaaki sunni h kya tere ko
3881,2021-05-04 17:39:10+00:00,@NotAfangirll_ &amp; he immediately got the answer as well 😂
3882,2021-05-04 17:39:10+00:00,@aafiyapatween यह ठीक रहा 🤣😂🤣😂😆🤣
3883,2021-05-04 17:39:10+00:00,@MehvAlavi Yes it will be open
3884,2021-05-04 17:39:10+00:00,@itslabx Ameen or ap ko bhi..
3885,2021-05-04 17:39:10+00:00,"विशेष समुदाय के लोग केवल हिंदू विरोधी पार्टियों के साथ हैं इसका जीता जागता उदाहरण दिल्ली और बंगाल है,इन्हें खुश करने के चक्कर मे कहीं हिंदू बट ना जाये,अभी भी मौका है हिन्दुओ का विश्वास आप के साथ है, इस विश्वास को बेकार ना जाने दो
🚩जय श्री राम🚩
@AnilKum88251770
@SandeepVermaIND"
3886,2021-05-04 17:39:10+00:00,"@elonmusk Elon sir Show us roadmap of Doge coin for next 1 year ,plan yo reach on moon ,mars and What you have think on my previous tweet on third eye project , I m waiting ur reply"
3887,2021-05-04 17:39:10+00:00,@ShivamPatelNir1 @Empire_im1 कोई बात नहीं 👍
3888,2021-05-04 17:39:10+00:00,We all can contribute in this campaign of #AaoMilKarBhookMitayain  to overcome this hunger issue especially in this pandemic by just sharing a bottle of coke and you are directly Sharing a meal with someone who can't afford.
3889,2021-05-04 17:39:09+00:00,"@WazirXIndia @NischalShetty @BuddhaSource Hi All,
I am expecting this was last time when wazirx was down so long at crucial hours. If something like this happens in future, i will be forced to file a legal case in court for the compensation."
3890,2021-05-04 17:39:09+00:00,"@shivangisahu05 Ha ha ..
Corona protection 😅"
3891,2021-05-04 17:39:09+00:00,@__aditiii__ @sushanth_ganiga New dp https://t.co/cboOp6Bh1N
3892,2021-05-04 17:39:09+00:00,@Eshu____Rao 💔🔥
3893,2021-05-04 17:39:09+00:00,@NarsinghUvach @OG16146167 @AmitShah @narendramodi कहने और करने में फर्क होता है. अगर आपको गद्दी पर ला दिया जाए तो आप भी वही करेंगे जो वे अभी कर रहे हैं. गद्दी पाने के पहले वे भी ऐसे ही बोलते थे. चुनाव में भी बहुत कुछ बोल आए. भोले भाले वहाँ के लोग इनके बहकावे में आ गए - परिणाम सामने है. अब इन नेताओं की उलटी गिनती शुरू हो चुकी है.
3894,2021-05-04 17:39:09+00:00,@ShazekiFN 🐸❤️😘
3895,2021-05-04 17:39:09+00:00,@HufsahZiza Wow madeena sa kon ha apka
3896,2021-05-04 17:39:09+00:00,@karma_is_bish Sem 🥺🤝
3897,2021-05-04 17:39:09+00:00,@KapilKaranwal UP ke liye dar lag raha hai kahin phir se SP ka gundaraj na aa jaye.
3898,2021-05-04 17:39:09+00:00,@vinod_tatiwal @ashokgehlot51 @_lokeshsharma @TheUpenYadav @8PMnoCM @AnchorSolanki @naresh_jsharma @isudhirbishnoi @1stIndiaNews @zeerajasthan_ @RaghusharmaINC @RajCMO #पुलिस_भर्ती_2018_की_दूसरी_सूची_जारी_करो
3899,2021-05-04 17:39:09+00:00,@bsesdelhi फ्री कर देने चाइये आपको 1 महीने के लिए
3900,2021-05-04 17:39:09+00:00,@FamAlysPrideAly 🤣🤣🤣🤣👌👌👌👌👌🤣🤣🤣🤣🤣🤣🤣
3901,2021-05-04 17:39:09+00:00,@lmalhotra95 Please wait we will contact you soon. #1912PVVNL040521
3902,2021-05-04 17:39:09+00:00,@Rafin7656 @PriaINC @amitmalviya This is beyond speculation  brother
3903,2021-05-04 17:39:09+00:00,@ImranKhanPTI @Shafqat_Mahmood @DrMuradPTI @SHABAZGIL @Maria_Memon @RajaYassirPTI @ahmadishtiaq @UOS_edu #OnlineExams_SU_AffiliatedColleges https://t.co/qLVYS9lxuV
3904,2021-05-04 17:39:09+00:00,@gojoswhore_ You're gonna stun them like naruto i bet
3905,2021-05-04 17:39:09+00:00,@virtual_haramii Bhai😭😭 Ye logo ko smjhna padega
3906,2021-05-04 17:39:08+00:00,@precious_mental 🥀
3907,2021-05-04 17:39:08+00:00,"कृपया आवश्यक जानकारी भर कर दें।

https://t.co/zykyJIUiyC
अथवा नीचे दी गयी जानकारी भर कर व्हाट्सएप करें 9458579800
Patient name:_S/O_
Age
Oxygen level
Blood group 
Requirement 
Address
Covid report
Isolation place
Attendant name and phone 
Reference name and phone 
Aadhar card no. https://t.co/QqnIwhpT4E"
3908,2021-05-04 17:39:08+00:00,@Jiyaz_here Achaa keya
3909,2021-05-04 17:39:08+00:00,"@komal_88902 😂😂
इस लिए पंचर छाप है"
3910,2021-05-04 17:39:08+00:00,"@Rhea_Ziddi #PleaseHelp Covid patient
Id:- Temp210504240261
Patient name :- Brijendra Kumar
Age:-65
Mobile no.- 9561738193
Add- 1230- Abhishek, Eldeco , Udyan-II, Sector-3 ,Lucknow @brajeshlive @suryapsingh_IAS @PragyaLive @brajeshpathakup @CMOfficeUP @srinivasiyc @sunilyadv_unnao @PMOIndia"
3911,2021-05-04 17:39:08+00:00,@uno_rabiaa Khud ma’m ap sehri ky bad soti hain ugh
3912,2021-05-04 17:39:08+00:00,@CalamitysThingz no cap! i am very sorry for this occurrence pls accept my apology kind fellow :(
3913,2021-05-04 17:39:08+00:00,@eshachk 😭😭😭😭😭😭😭
3914,2021-05-04 17:39:08+00:00,@_REAL_AMiT_ @FarziCricketer @SaveVidBot
3915,2021-05-04 17:39:08+00:00,"What she meant when she said 'Khela Hobe'..

#ArrestMamata https://t.co/526OAA6Ln5"
3916,2021-05-04 17:39:08+00:00,@frishtayy ramzan tu bad phly vincenzo complete kran gi fr aa
3917,2021-05-04 17:39:08+00:00,@OfficialDPRPP @Obibhatti @NaikRooh @Lalika79 @Aakbar84 ہاہاہا کب تک کس کس کو معطل کرتے رہیں گے حقیقت سے منہ نا موڑیں پولیس کبھی بھی عوام دوست نہیں عوام ہمیشہ خوف میں رہیں گے اور پولیس کا امیج ہمیشہ منفی رہےگا خدارا مہذب لوگوں جو پولیس کی پہچان بنائیں ناں کے ڈنڈا اٹھانے والوں کو🙏
3918,2021-05-04 17:39:08+00:00,"@JPNadda @BJP4India Is it not time to implement president rule, if happen in BJP govt state then how media would high lighted"
3919,2021-05-04 17:39:08+00:00,@Parmarkhushi79 @harshitaasaxena @DuleHill @AdwaitChondikar @awwwnchal @palakzat @appurv_gupta sir pls amplify or give any leads.
3920,2021-05-04 17:39:08+00:00,"@urdu_bazm @smiler_____1 @Fehmi27004938 @FyxaaK @_FATIMA110 @gosh_alee @iqraMahmood2 @FizzaAslam90 @Asad_Mustafa156 @Queen_sid_ @beingagirl جب آنکھ کھلی تو میں تھا مری تنہائی تھی
وہ جو تھا قافلہ ہمسفراں خواب میں تھا
#اردو"
3921,2021-05-04 17:39:07+00:00,Can we share balance from ufone to zong? Does anyone know?
3922,2021-05-04 17:39:07+00:00,@context_man  aaaooaoh haohoahao ahoooh oaooa ooao aaoah
3923,2021-05-04 17:39:07+00:00,"@RayOnePilots Pls, i miss you"
3924,2021-05-04 17:39:07+00:00,There is no doubt in my mind that with a very strong platform and user-friendly features #MocktailFinance #MocktailSwap #MOK #blockchain #cryptocurrency #technology #bitcoin #money #crypto #Binance #BNB #cryptocurrencies #fintech  @MocktailSwap
3925,2021-05-04 17:39:07+00:00,@MikeKnowsBall  ohh oghaoohoh aoh oahahooah hohhaoh
3926,2021-05-04 17:39:07+00:00,@hinanics Alhumdullilah mil gya he
3927,2021-05-04 17:39:07+00:00,@alakshya_pandey Om shanti 🙏🙏
3928,2021-05-04 17:39:07+00:00,@fastnewspk3 @layyah_police In ku bi aesy he agg lagany chahiya
3929,2021-05-04 17:39:07+00:00,@itx_otaku Yasss ofc nothing happened 👀👀👀
3930,2021-05-04 17:39:07+00:00,@WazirXIndia Seriously yeh fix kara hai????? https://t.co/t5prPSitJs
3931,2021-05-04 17:39:07+00:00,@2013_lass Kindly refer to the response shared over DM.
3932,2021-05-04 17:39:07+00:00,@context_man  aoooaao ahaooo hooohhoh ooagaahhhog
3933,2021-05-04 17:39:07+00:00,@MeghUpdates @TheZaiduLeaks congratulations... Must have enjoyed biryani.
3934,2021-05-04 17:39:07+00:00,@Mona_hi_hun Hm
3935,2021-05-04 17:39:07+00:00,"@JPBhaiBJP Thank you sir,🙏"
3936,2021-05-04 17:39:07+00:00,"@ryoparanoid99 lah iya ya, pdhl buat badak tapi kok malah isi tanduk😭"
3937,2021-05-04 17:39:07+00:00,@Adii_hn_yr 😅
3938,2021-05-04 17:39:07+00:00,@LevinaNeythiri @MeghUpdates 🤣🤣 #ImranKhan ne bola hai.. Aapne ghabrana nahi hai.
3939,2021-05-04 17:39:07+00:00,@AmbikeshBJP हर हर महादेव
3940,2021-05-04 17:39:07+00:00,@hemant6479 @PistolPandey यह यूपी सरकार के लिए चिंतन का विषय है।जितनी जल्दी इस ओर ध्यान दें उतना ही उचित होगा।
3941,2021-05-04 17:39:06+00:00,@Phogat0 https://t.co/gc1qpu9MGA
3942,2021-05-04 17:39:06+00:00,Alhamdolillah mere ALLAH ka azab baras pada israeel pr. https://t.co/w4lzd4Tsc0
3943,2021-05-04 17:39:06+00:00,@samajhrahayhoe 5'5
3944,2021-05-04 17:39:06+00:00,@krati96 Fir chalein तारीख pe 😂😂
3945,2021-05-04 17:39:06+00:00,@apratimhere appu alt lele main deactivate krri hu
3946,2021-05-04 17:39:06+00:00,@At3ch12 Hang out no doubts
3947,2021-05-04 17:39:06+00:00,WOOOOOAAAAAAHHHHHHHHHH https://t.co/05HWCzIpXv
3948,2021-05-04 17:39:06+00:00,चुनाव नतीजों के बाद हिंसा-हत्या की जो खबरें बंगाल से आ रही हैं वे निंदात्मक तो हैं ही क्रोध भी दिलाती हैं कि हमारे होशियार बुद्धिजीवियों का प्रवचनलोक इस पीड़ा पर चुप क्यों हैं। वैचारिक फायदे के लिए क्या फेफड़ों के बजाए मस्तिष्क का इस्तेमाल हो रहा है@RubikaLiyaquat @HimanshuSBJYM
3949,2021-05-04 17:39:06+00:00,@SudarshanNewsTV @DelhiPolice @DCPCentralDelhi @DMWest_Tripura @tripura_cmo @HMOIndia @AmitShah देश के गृहमंत्री को ऐसे दोहरे बर्ताव के लिए गृहमंत्रालय छोड़ देना चाहिए.!
3950,2021-05-04 17:39:06+00:00,#Restorekangana
3951,2021-05-04 17:39:06+00:00,Why I m tweeting like that. I should go back to my silence zone. It would be better for me.🤡 Nae to ye na ho kay... ...🙂
3952,2021-05-04 17:39:05+00:00,"@Raghuraj_Bhadri #सरकार राजा भैया जी मे आपका बहुत बडा समर्थक हू आप अपनी पार्टी जनसत्ता दल का विस्तार मुजफ्फरनगर पश्चिमी यूपी तक कीजिये!! 
आपके जैसी सेवा आवाम की कोई नहीं कर सकता।"
3953,2021-05-04 17:39:05+00:00,@boomchocolatta Okay V
3954,2021-05-04 17:39:05+00:00,@prakashyadav96 Ohhhh thanks
3955,2021-05-04 17:39:05+00:00,"@prosaicMist ""Take it back"" and she will miss you forever."
3956,2021-05-04 17:39:05+00:00,"تحریک انصاف بیرون ملک مقیم پاکستانیوں کو ووٹ کا حق دینے کیلئے پرعزم ہے۔۔۔کابینہ نے 2آرڈیننس منظور کیے ہیں۔۔۔آرڈیننس کے تحت الیکشن کمیشن کو بیرون ملک مقیم پاکستانیوں کو ووٹ کا حق دینے کیلئے اقدامات کا اختیار دیا گیا ہے۔
@fawadchaudhry https://t.co/PRN2INxMo4"
3957,2021-05-04 17:39:05+00:00,"हिंदुस्थान  एक है।🚩
क्या बजरंग दल अनेकों हैं।।🚩🚩"
3958,2021-05-04 17:39:05+00:00,"You know one of the sadest🥺  thing is -- When you loose people then you are not friends , you aren't enimies 😔......You are just strangers with some lovely memories 😔💔.."
3959,2021-05-04 17:39:05+00:00,@adalat_e_uzmaa @arifa_naunehal
3960,2021-05-04 17:39:05+00:00,@badri4BJP @sonambhagat2018 @srivatsayb @Tejasvi_Surya Give me a proven case of Corruption at Central level from 2010 to 2014.
3961,2021-05-04 17:39:05+00:00,@komal_88902 जय श्री राम 🚩🙏
3962,2021-05-04 17:39:05+00:00,"समर शेष है,
नहीं पाप का भागी केवल व्याध,
जो तटस्थ हैं,
समय लिखेगा उनके भी अपराध।

- राष्ट्रकवि रामधारी सिंह 'दिनकर' https://t.co/zCHfa78MnY"
3963,2021-05-04 17:39:05+00:00,@Aniiiii170 Rishab
3964,2021-05-04 17:39:05+00:00,@Panda234uwu Aber
3965,2021-05-04 17:39:05+00:00,Kudos to @khalsaaid_india @Hemkunt_Fdn for doing excellent work. This contribution for saving humanity is immense. #Heroes #COVIDSecondWaveInIndia #COVIDEmergencyIndia
3966,2021-05-04 17:39:04+00:00,@Mona_hi_hun 😀😀
3967,2021-05-04 17:39:04+00:00,"https://t.co/BTtwbilQmr 

Doge Surge on my space! #dogecoin #dogetothemoon #DogeDay #DogeFam #dogearmy #dogecoin420 #doge #DogeDay #Dogecoins"
3968,2021-05-04 17:39:04+00:00,@kangaroo_sus @Sumitchauhaan https://t.co/bzG1Vcb4YS
3969,2021-05-04 17:39:04+00:00,@Shnackk_ @PrinceKaybee_SA 😭😭😭
3970,2021-05-04 17:39:04+00:00,ये भाजपा की झूठी सोशल मिडिया का कमाल है। https://t.co/UYmhSwdbtC
3971,2021-05-04 17:39:04+00:00,"@arian290360 I'm Completely agree with you sir ,in today's time any kid can understand easily. But our prime media always divert attention of the ppl. 
This is today's foreign media reporting in India on covid, but our media don't have guts to show except few. 👇
https://t.co/3a9lbnaOJn"
3972,2021-05-04 17:39:04+00:00,Covid-19: Lockdown to be extended in Chhattisgarh districts till May 15 https://t.co/vJ01k51dvy
3973,2021-05-04 17:39:04+00:00,ایک بہادر اور نڈر سچا مسلمان حکمران ۔۔۔ https://t.co/TljklL89wu
3974,2021-05-04 17:39:04+00:00,"“दीदी ओ दीदी” 
Don’t forget to show your massive rallies which didn’t turn up in votes. Remember? 
Have some shame you typical dumbs. https://t.co/ieNnxuqn4S"
3975,2021-05-04 17:39:04+00:00,@letterpunkd virus mutate hogya
3976,2021-05-04 17:39:04+00:00,@piu_rit @HansrajMeena @aRpdutta @karmakar_shweta Hahaha
3977,2021-05-04 17:39:04+00:00,"آج کالے کتوں نے پورا پاکستان یرغمال بنایا ہوا تھا۔ مجال ہے کوئی اینکر پرسن ٹی وی پر آ کر بھونکا ہو کہ سڑکیں بلاک ہو گئی، نہ ہی آج ایمبولینس میں کوئی مرا، نہ عوام کو تکلیف ہوئی، نہ کسی وزیر نے بکواس کی کہ انکو پکڑ کر دہشتگردی کے پرچے کاٹو۔۔

دُر دُر کتیو ملعونوں"
3978,2021-05-04 17:39:04+00:00,@JuttaDiKuri 😩😌
3979,2021-05-04 17:39:04+00:00,"सेवाकार्य कोविड-19' राष्ट्रीय स्वयंसेवक संघ कोटा विभाग में कोटा ग्रामीण, सुल्तानपुर नगर को सेनेटाइज करते हुए संघ के स्वयंसेवक।#Seva4Society https://t.co/aaSe17FR6s"
3980,2021-05-04 17:39:04+00:00,@FamAlysPrideAly 🤣🤣🤣🤣🤣 https://t.co/aWohjJLB32
3981,2021-05-04 17:39:03+00:00,"#PLASMA NEEDED URGENTLY
Name- Vivek Sah
Age- 33
Blood Group- AB+ive
Admitted in- Neelkanth Hospital Haldwani
Critical Condition
Attendant Name- Jyoti Sah 9639036336
Harish 9634602396
@ICLU_Ind #Uttarakhand #CovidSOS"
3982,2021-05-04 17:39:03+00:00,आखिर कितनी अग्नि परीक्षा कार्यकर्ताओं की लेंगे कुछ करते क्यों नहीं परम आदरणीय @narendramodi @AmitShah @myogiadityanath @JPNadda @HarishD_BJP @BJP4UP @BJP4India https://t.co/QLNvpMCHIG
3983,2021-05-04 17:39:03+00:00,@nanotmonroe Coconut oil
3984,2021-05-04 17:39:03+00:00,"@aajtak @chitraaum #Add22000in69000
#योग्य_शिक्षक_लाचार 
@myogioffice 
@myogiadityanath 
@CMOfficeUP
@basicshiksha_up 
@narendramodi
@AmitShah 
@Aamitabh2 
@drdwivedisatish
@ndtv
@aajtak 
@r9_tv 
@narendramodi 
@PMOIndia 
@BJP4India 
@BJP4UP 
@anandibenpatel 
@RamnathKovindJi 
@chitraaum https://t.co/dUaTBhLupD"
3985,2021-05-04 17:39:03+00:00,@AirdropStario @lok_raga @urgaonkar @KusumLokhande @AnuragSamruddhi
3986,2021-05-04 17:39:03+00:00,@myEFG House No. 44
3987,2021-05-04 17:39:03+00:00,@KainatQadri @AqeelAhmad092 @_phenomenal_xam @MateenAzhari5 @Alizehk_786 @jald_fir_milege @SunniBareilvi @IMRAZVI5 @SayyedaMadni7 @MTayyabwarsi @M_TosifKhan Sorry m confuse hogaya tha
3988,2021-05-04 17:39:03+00:00,@MattLaemon @RijulJk Yes
3989,2021-05-04 17:39:03+00:00,@karanpal32 @AshokShrivasta6 @srinivasiyc @ArvindKejriwal BC sach me **** lalit hai tu. Pehle delhi ka dekh le. Baaki india baad me ghum lena.  Sidha koi jawab nhi hai aapiyo pe. Jo toolkit mili h wo hi chaapni hai. Maine jb delhi me dekha hai toh delhi ka bolunga na.
3990,2021-05-04 17:39:03+00:00,Enni kolo pehli waari chann vekheya🤍
3991,2021-05-04 17:39:03+00:00,@loveraj1122 😭😭😭😭😭😭😭😭
3992,2021-05-04 17:39:03+00:00,@SyedaSays__ @ZafarDar کیسا لگا میں تصدیق کر سکتا ہوں اگر کسی کو کوئی خاص معاملات محسوس ہویے ھیں تو
3993,2021-05-04 17:39:03+00:00,@Apka_Faheem 🌝
3994,2021-05-04 17:39:03+00:00,@awazarrooh123 🙌🏻😂
3995,2021-05-04 17:39:03+00:00,Iss saale ko bhi maaro https://t.co/J5Jn7Jh5i3
3996,2021-05-04 17:39:02+00:00,"@ADG8019 @SinghBs08 बोलेगा कौन ? 303 में से एससीएसटी मुल्ले अपनी जाति के खिलाफ बोलेंगे नही, और स्वर्ण की गांव सीट में फसी है। 2 सीट वाली स्थिति में आने में समय नही लगेगा।"
